  3.9798067e-002 -3.6920688e-002 -3.2301798e-002 -6.5579363e-004  5.1416071e-002
  1.5802364e-002 -2.2069441e-002 -9.7634551e-003 -1.0090744e-002  2.8800203e-002
  3.0548015e-002 -2.7912041e-002 -3.0778075e-002 -5.1864423e-003  2.7954733e-002
  1.0762162e-002 -1.9807706e-002 -1.0333192e-002 -1.4360087e-002  1.9414931e-002
  2.0239913e-002 -2.6102462e-002 -2.1887231e-002 -1.1777283e-002  2.6030229e-002
  2.9717664e-002 -3.2397219e-002 -3.3441271e-002 -9.1944795e-003  3.2645527e-002
  2.0239913e-002 -2.6102462e-002 -2.1887231e-002 -1.1777283e-002  2.6030229e-002
  2.1070264e-002 -2.1617284e-002 -1.9224035e-002 -7.7692461e-003  2.1339435e-002
  3.5193471e-003 -1.8983713e-002 -4.6937214e-003 -1.7323408e-002  8.5942372e-003
 -9.1820177e-004 -1.4950691e-002  7.4300547e-003 -1.5636869e-002  1.1364211e-002
  8.5595488e-003 -2.1245447e-002 -4.1239848e-003 -1.3054065e-002  1.7979509e-002
  3.7823151e-002 -3.5644538e-002 -3.6122908e-002 -1.2976168e-003  3.3134610e-002
  4.6470551e-002 -4.6424472e-002 -5.0340143e-002 -2.7228502e-003  4.4440702e-002
  6.5426052e-002 -5.9013985e-002 -7.3448222e-002  2.4427573e-003  5.7671298e-002
  7.4903803e-002 -6.5308741e-002 -8.5002261e-002  5.0255610e-003  6.4286596e-002
  8.4381553e-002 -7.1603497e-002 -9.6556301e-002  7.6083648e-003  7.0901894e-002
  9.3859304e-002 -7.7898253e-002 -1.0811034e-001  1.0191169e-002  7.7517193e-002
  1.0333705e-001 -8.4193009e-002 -1.1966438e-001  1.2773972e-002  8.4132491e-002
  9.3859304e-002 -7.7898253e-002 -1.0811034e-001  1.0191169e-002  7.7517193e-002
  7.9944004e-002 -6.7570475e-002 -8.4432525e-002  9.2949039e-003  7.3671868e-002
  5.5948301e-002 -5.2719228e-002 -6.1894182e-002 -1.4004649e-004  5.1056000e-002
  3.6992800e-002 -4.0129716e-002 -3.8786103e-002 -5.3056540e-003  3.7825404e-002
  1.5802364e-002 -2.2069441e-002 -9.7634551e-003 -1.0090744e-002  2.8800203e-002
  8.5595488e-003 -2.1245447e-002 -4.1239848e-003 -1.3054065e-002  1.7979509e-002
  1.8037299e-002 -2.7540204e-002 -1.5678024e-002 -1.0471261e-002  2.4594807e-002
  2.0239913e-002 -2.6102462e-002 -2.1887231e-002 -1.1777283e-002  2.6030229e-002
  3.6992800e-002 -4.0129716e-002 -3.8786103e-002 -5.3056540e-003  3.7825404e-002
  4.8673165e-002 -4.4986731e-002 -5.6549350e-002 -4.0288720e-003  4.5876124e-002
  5.8150915e-002 -5.1281487e-002 -6.8103389e-002 -1.4460682e-003  5.2491422e-002
  7.7106416e-002 -6.3871000e-002 -9.1211468e-002  3.7195393e-003  6.5722018e-002
  6.7628666e-002 -5.7576243e-002 -7.9657429e-002  1.1367355e-003  5.9106720e-002
  5.8150915e-002 -5.1281487e-002 -6.8103389e-002 -1.4460682e-003  5.2491422e-002
  4.8673165e-002 -4.4986731e-002 -5.6549350e-002 -4.0288720e-003  4.5876124e-002
  5.3713366e-002 -4.7248466e-002 -5.5979613e-002  2.4047094e-004  5.5261396e-002
  5.8753568e-002 -4.9510200e-002 -5.5409877e-002  4.5098139e-003  6.4646668e-002
  6.9061670e-002 -5.1319779e-002 -6.4300720e-002  1.1100655e-002  6.6571172e-002
  4.9275817e-002 -4.3215444e-002 -4.3855837e-002  1.9270101e-003  5.8031370e-002
  3.9798067e-002 -3.6920688e-002 -3.2301798e-002 -6.5579363e-004  5.1416071e-002
  5.0106168e-002 -3.8730266e-002 -4.1192641e-002  5.9350473e-003  5.3340576e-002
  5.0106168e-002 -3.8730266e-002 -4.1192641e-002  5.9350473e-003  5.3340576e-002
  5.4543717e-002 -4.2763288e-002 -5.3316417e-002  4.2485081e-003  5.0570602e-002
  5.4543717e-002 -4.2763288e-002 -5.3316417e-002  4.2485081e-003  5.0570602e-002
  3.5588216e-002 -3.0173775e-002 -3.0208338e-002 -9.1709938e-004  3.7340005e-002
  3.3385603e-002 -3.1611517e-002 -2.3999132e-002  3.8892237e-004  3.5904583e-002
  2.8345401e-002 -2.9349782e-002 -2.4568868e-002 -3.8804206e-003  2.6519311e-002
  3.3385603e-002 -3.1611517e-002 -2.3999132e-002  3.8892237e-004  3.5904583e-002
  3.3385603e-002 -3.1611517e-002 -2.3999132e-002  3.8892237e-004  3.5904583e-002
  4.7300902e-002 -4.1939294e-002 -4.7676947e-002  1.2851869e-003  3.9749908e-002
  6.1818854e-002 -5.0495785e-002 -5.8661250e-002  8.1373336e-003  5.5750478e-002
  7.1296605e-002 -5.6790541e-002 -7.0215290e-002  1.0720137e-002  6.2365776e-002
  9.7527243e-002 -7.7112551e-002 -9.8668201e-002  1.9774570e-002  8.0776249e-002
  9.9729856e-002 -7.5674810e-002 -1.0487741e-001  1.8468549e-002  8.2211671e-002
  9.9729856e-002 -7.5674810e-002 -1.0487741e-001  1.8468549e-002  8.2211671e-002
  9.4689655e-002 -7.3413075e-002 -1.0544714e-001  1.4199206e-002  7.2826399e-002
  8.3009290e-002 -6.8556060e-002 -8.7683898e-002  1.2922424e-002  6.4775678e-002
  4.7300902e-002 -4.1939294e-002 -4.7676947e-002  1.2851869e-003  3.9749908e-002
  2.8345401e-002 -2.9349782e-002 -2.4568868e-002 -3.8804206e-003  2.6519311e-002
  1.1592513e-002 -1.5322528e-002 -7.6699960e-003 -1.0352050e-002  1.4724137e-002
 -9.1820177e-004 -1.4950691e-002  7.4300547e-003 -1.5636869e-002  1.1364211e-002
 -9.1820177e-004 -1.4950691e-002  7.4300547e-003 -1.5636869e-002  1.1364211e-002
  1.1592513e-002 -1.5322528e-002 -7.6699960e-003 -1.0352050e-002  1.4724137e-002
  2.1070264e-002 -2.1617284e-002 -1.9224035e-002 -7.7692461e-003  2.1339435e-002
  2.9717664e-002 -3.2397219e-002 -3.3441271e-002 -9.1944795e-003  3.2645527e-002
  5.3713366e-002 -4.7248466e-002 -5.5979613e-002  2.4047094e-004  5.5261396e-002
  7.3499218e-002 -5.5352800e-002 -7.6424497e-002  9.4141156e-003  6.3801198e-002
  6.3191117e-002 -5.3543222e-002 -6.7533653e-002  2.8232747e-003  6.1876694e-002
  6.8231319e-002 -5.5804957e-002 -6.6963916e-002  7.0926176e-003  7.1261966e-002
  7.3499218e-002 -5.5352800e-002 -7.6424497e-002  9.4141156e-003  6.3801198e-002
  7.3499218e-002 -5.5352800e-002 -7.6424497e-002  9.4141156e-003  6.3801198e-002
  7.2668867e-002 -5.9837978e-002 -7.9087692e-002  5.4060784e-003  6.8491992e-002
  8.0742034e-002 -5.6176793e-002 -8.2063967e-002  1.2377437e-002  7.4621892e-002
  8.2976969e-002 -6.1647556e-002 -8.7978536e-002  1.1996919e-002  7.0416496e-002
  7.3499218e-002 -5.5352800e-002 -7.6424497e-002  9.4141156e-003  6.3801198e-002
  6.4021468e-002 -4.9058044e-002 -6.4870457e-002  6.8313119e-003  5.7185900e-002
  6.8459017e-002 -5.3091065e-002 -7.6994233e-002  5.1447727e-003  5.4415926e-002
  6.8459017e-002 -5.3091065e-002 -7.6994233e-002  5.1447727e-003  5.4415926e-002
  7.5734154e-002 -6.0823563e-002 -8.2339066e-002  9.0335982e-003  5.9595802e-002
  5.4543717e-002 -4.2763288e-002 -5.3316417e-002  4.2485081e-003  5.0570602e-002
  3.5588216e-002 -3.0173775e-002 -3.0208338e-002 -9.1709938e-004  3.7340005e-002
  3.5588216e-002 -3.0173775e-002 -3.0208338e-002 -9.1709938e-004  3.7340005e-002
  3.5588216e-002 -3.0173775e-002 -3.0208338e-002 -9.1709938e-004  3.7340005e-002
  5.0106168e-002 -3.8730266e-002 -4.1192641e-002  5.9350473e-003  5.3340576e-002
  7.6336806e-002 -5.9052276e-002 -6.9645553e-002  1.4989480e-002  7.1751048e-002
  8.5814557e-002 -6.5347032e-002 -8.1199593e-002  1.7572284e-002  7.8366346e-002
  9.5292307e-002 -7.1641788e-002 -9.2753632e-002  2.0155088e-002  8.4981644e-002
  9.5292307e-002 -7.1641788e-002 -9.2753632e-002  2.0155088e-002  8.4981644e-002
  9.9729856e-002 -7.5674810e-002 -1.0487741e-001  1.8468549e-002  8.2211671e-002
  1.2152295e-001 -9.1963798e-002 -1.2120654e-001  2.9209521e-002  1.0339212e-001
  1.1648274e-001 -8.9702064e-002 -1.2177628e-001  2.4940178e-002  9.4006845e-002
  7.5734154e-002 -6.0823563e-002 -8.2339066e-002  9.0335982e-003  5.9595802e-002
  6.4053789e-002 -5.5966548e-002 -6.4575819e-002  7.7568162e-003  5.1545082e-002
  4.5098288e-002 -4.3377036e-002 -4.1467740e-002  2.5912087e-003  3.8314486e-002
  2.3907852e-002 -2.5316760e-002 -1.2445092e-002 -2.1938814e-003  2.9289285e-002
  1.4430101e-002 -1.9022004e-002 -8.9105263e-004 -4.7766851e-003  2.2673987e-002
 -9.1820177e-004 -1.4950691e-002  7.4300547e-003 -1.5636869e-002  1.1364211e-002
  1.1592513e-002 -1.5322528e-002 -7.6699960e-003 -1.0352050e-002  1.4724137e-002
  2.1070264e-002 -2.1617284e-002 -1.9224035e-002 -7.7692461e-003  2.1339435e-002
  3.0548015e-002 -2.7912041e-002 -3.0778075e-002 -5.1864423e-003  2.7954733e-002
  3.7790830e-002 -2.8736034e-002 -3.6417545e-002 -2.2231211e-003  3.8775427e-002
  5.4543717e-002 -4.2763288e-002 -5.3316417e-002  4.2485081e-003  5.0570602e-002
  7.3499218e-002 -5.5352800e-002 -7.6424497e-002  9.4141156e-003  6.3801198e-002
  7.8539420e-002 -5.7614535e-002 -7.5854760e-002  1.3683459e-002  7.3186470e-002
  6.4021468e-002 -4.9058044e-002 -6.4870457e-002  6.8313119e-003  5.7185900e-002
  6.4021468e-002 -4.9058044e-002 -6.4870457e-002  6.8313119e-003  5.7185900e-002
  6.4021468e-002 -4.9058044e-002 -6.4870457e-002  6.8313119e-003  5.7185900e-002
  6.4021468e-002 -4.9058044e-002 -6.4870457e-002  6.8313119e-003  5.7185900e-002
  6.4021468e-002 -4.9058044e-002 -6.4870457e-002  6.8313119e-003  5.7185900e-002
  6.4021468e-002 -4.9058044e-002 -6.4870457e-002  6.8313119e-003  5.7185900e-002
  7.3499218e-002 -5.5352800e-002 -7.6424497e-002  9.4141156e-003  6.3801198e-002
  9.0252106e-002 -6.9380054e-002 -9.3323369e-002  1.5885745e-002  7.5596372e-002
  8.2976969e-002 -6.1647556e-002 -8.7978536e-002  1.1996919e-002  7.0416496e-002
  7.7936767e-002 -5.9385822e-002 -8.8548273e-002  7.7275764e-003  6.1031224e-002
  6.4021468e-002 -4.9058044e-002 -6.4870457e-002  6.8313119e-003  5.7185900e-002
  4.5065967e-002 -3.6468531e-002 -4.1762378e-002  1.6657044e-003  4.3955304e-002
  1.6632715e-002 -1.7584263e-002 -7.1002594e-003 -6.0827069e-003  2.4109409e-002
  7.1549646e-003 -1.1289507e-002  4.4537801e-003 -8.6655106e-003  1.7494111e-002
  2.6110466e-002 -2.3879019e-002 -1.8654299e-002 -3.4999031e-003  3.0724707e-002
  5.7381305e-002 -4.6462764e-002 -4.6537474e-002  9.8238728e-003  5.8520452e-002
  7.3499218e-002 -5.5352800e-002 -7.6424497e-002  9.4141156e-003  6.3801198e-002
  9.2454719e-002 -6.7942312e-002 -9.9532576e-002  1.4579723e-002  7.7031794e-002
  9.9729856e-002 -7.5674810e-002 -1.0487741e-001  1.8468549e-002  8.2211671e-002
  1.1868536e-001 -8.8264322e-002 -1.2798549e-001  2.3634156e-002  9.5442267e-002
  1.1868536e-001 -8.8264322e-002 -1.2798549e-001  2.3634156e-002  9.5442267e-002
  1.1868536e-001 -8.8264322e-002 -1.2798549e-001  2.3634156e-002  9.5442267e-002
  1.0920761e-001 -8.1969566e-002 -1.1643145e-001  2.1051352e-002  8.8826969e-002
  9.0252106e-002 -6.9380054e-002 -9.3323369e-002  1.5885745e-002  7.5596372e-002
  5.2341104e-002 -4.4201029e-002 -4.7107211e-002  5.5545299e-003  4.9135180e-002
  3.7823151e-002 -3.5644538e-002 -3.6122908e-002 -1.2976168e-003  3.3134610e-002
  2.3907852e-002 -2.5316760e-002 -1.2445092e-002 -2.1938814e-003  2.9289285e-002
 -8.7850753e-005 -1.0465513e-002  1.0093250e-002 -1.1628832e-002  6.6734170e-003
  1.4430101e-002 -1.9022004e-002 -8.9105263e-004 -4.7766851e-003  2.2673987e-002
  1.8867650e-002 -2.3055026e-002 -1.3014829e-002 -6.4632243e-003  1.9904013e-002
  3.7823151e-002 -3.5644538e-002 -3.6122908e-002 -1.2976168e-003  3.3134610e-002
  5.2341104e-002 -4.4201029e-002 -4.7107211e-002  5.5545299e-003  4.9135180e-002
  5.2341104e-002 -4.4201029e-002 -4.7107211e-002  5.5545299e-003  4.9135180e-002
  5.2341104e-002 -4.4201029e-002 -4.7107211e-002  5.5545299e-003  4.9135180e-002
  4.5065967e-002 -3.6468531e-002 -4.1762378e-002  1.6657044e-003  4.3955304e-002
  4.5065967e-002 -3.6468531e-002 -4.1762378e-002  1.6657044e-003  4.3955304e-002
  3.4757865e-002 -3.4658953e-002 -3.2871534e-002 -4.9251366e-003  4.2030799e-002
  4.5065967e-002 -3.6468531e-002 -4.1762378e-002  1.6657044e-003  4.3955304e-002
  4.5065967e-002 -3.6468531e-002 -4.1762378e-002  1.6657044e-003  4.3955304e-002
  3.4757865e-002 -3.4658953e-002 -3.2871534e-002 -4.9251366e-003  4.2030799e-002
  2.5280115e-002 -2.8364197e-002 -2.1317495e-002 -7.5079403e-003  3.5415501e-002
  2.5280115e-002 -2.8364197e-002 -2.1317495e-002 -7.5079403e-003  3.5415501e-002
  1.0762162e-002 -1.9807706e-002 -1.0333192e-002 -1.4360087e-002  1.9414931e-002
  2.0239913e-002 -2.6102462e-002 -2.1887231e-002 -1.1777283e-002  2.6030229e-002
  2.0239913e-002 -2.6102462e-002 -2.1887231e-002 -1.1777283e-002  2.6030229e-002
  1.0762162e-002 -1.9807706e-002 -1.0333192e-002 -1.4360087e-002  1.9414931e-002
 -8.1933386e-003 -7.2181938e-003  1.2774887e-002 -1.9525694e-002  6.1843349e-003
 -1.2630887e-002 -3.1851723e-003  2.4898663e-002 -1.7839155e-002  8.9543087e-003
 -2.2108638e-002  3.1095839e-003  3.6452703e-002 -2.0421959e-002  2.3390106e-003
 -2.2108638e-002  3.1095839e-003  3.6452703e-002 -2.0421959e-002  2.3390106e-003
 -3.1531369e-003 -9.4799285e-003  1.3344624e-002 -1.5256352e-002  1.5569607e-002
  6.3246136e-003 -1.5774685e-002  1.7905844e-003 -1.2673548e-002  2.2184905e-002
  3.4757865e-002 -3.4658953e-002 -3.2871534e-002 -4.9251366e-003  4.2030799e-002
  4.4235616e-002 -4.0953709e-002 -4.4425574e-002 -2.3423328e-003  4.8646098e-002
  5.5948301e-002 -5.2719228e-002 -6.1894182e-002 -1.4004649e-004  5.1056000e-002
  7.9944004e-002 -6.7570475e-002 -8.4432525e-002  9.2949039e-003  7.3671868e-002
  8.4381553e-002 -7.1603497e-002 -9.6556301e-002  7.6083648e-003  7.0901894e-002
  5.8150915e-002 -5.1281487e-002 -6.8103389e-002 -1.4460682e-003  5.2491422e-002
  3.4155212e-002 -3.6430240e-002 -4.5565047e-002 -1.0881019e-002  2.9875554e-002
  1.5199711e-002 -2.3840728e-002 -2.2456968e-002 -1.6046626e-002  1.6644957e-002
  1.0762162e-002 -1.9807706e-002 -1.0333192e-002 -1.4360087e-002  1.9414931e-002
 -9.1820177e-004 -1.4950691e-002  7.4300547e-003 -1.5636869e-002  1.1364211e-002
 -9.1820177e-004 -1.4950691e-002  7.4300547e-003 -1.5636869e-002  1.1364211e-002
  4.1219999e-003 -1.7212426e-002  7.9997912e-003 -1.1367526e-002  2.0749483e-002
  1.3599750e-002 -2.3507182e-002 -3.5542483e-003 -8.7847223e-003  2.7364781e-002
  3.2555252e-002 -3.6096695e-002 -2.6662327e-002 -3.6191148e-003  4.0595377e-002
  4.2033002e-002 -4.2391451e-002 -3.8216367e-002 -1.0363111e-003  4.7210676e-002
  5.1510753e-002 -4.8686207e-002 -4.9770406e-002  1.5464927e-003  5.3825974e-002
  4.6470551e-002 -4.6424472e-002 -5.0340143e-002 -2.7228502e-003  4.4440702e-002
  4.6470551e-002 -4.6424472e-002 -5.0340143e-002 -2.7228502e-003  4.4440702e-002
  3.6992800e-002 -4.0129716e-002 -3.8786103e-002 -5.3056540e-003  3.7825404e-002
  2.7515050e-002 -3.3834960e-002 -2.7232064e-002 -7.8884577e-003  3.1210105e-002
  2.0239913e-002 -2.6102462e-002 -2.1887231e-002 -1.1777283e-002  2.6030229e-002
  3.6992800e-002 -4.0129716e-002 -3.8786103e-002 -5.3056540e-003  3.7825404e-002
  4.1430349e-002 -4.4162738e-002 -5.0909879e-002 -6.9921932e-003  3.5055430e-002
  4.3632963e-002 -4.2724996e-002 -5.7119086e-002 -8.2982149e-003  3.6490852e-002
  4.3632963e-002 -4.2724996e-002 -5.7119086e-002 -8.2982149e-003  3.6490852e-002
  4.8673165e-002 -4.4986731e-002 -5.6549350e-002 -4.0288720e-003  4.5876124e-002
  5.3110713e-002 -4.9019753e-002 -6.8673126e-002 -5.7154112e-003  4.3106150e-002
  5.0908100e-002 -5.0457494e-002 -6.2463919e-002 -4.4093894e-003  4.1670728e-002
  3.4155212e-002 -3.6430240e-002 -4.5565047e-002 -1.0881019e-002  2.9875554e-002
  3.6992800e-002 -4.0129716e-002 -3.8786103e-002 -5.3056540e-003  3.7825404e-002
  1.0762162e-002 -1.9807706e-002 -1.0333192e-002 -1.4360087e-002  1.9414931e-002
  1.2844119e-003 -1.3512950e-002  1.2208479e-003 -1.6942891e-002  1.2799633e-002
  1.8037299e-002 -2.7540204e-002 -1.5678024e-002 -1.0471261e-002  2.4594807e-002
  2.0239913e-002 -2.6102462e-002 -2.1887231e-002 -1.1777283e-002  2.6030229e-002
  2.9717664e-002 -3.2397219e-002 -3.3441271e-002 -9.1944795e-003  3.2645527e-002
  4.6470551e-002 -4.6424472e-002 -5.0340143e-002 -2.7228502e-003  4.4440702e-002
  5.5948301e-002 -5.2719228e-002 -6.1894182e-002 -1.4004649e-004  5.1056000e-002
  8.5211904e-002 -6.7118319e-002 -9.3893105e-002  1.1616402e-002  6.6211100e-002
  7.7106416e-002 -6.3871000e-002 -9.1211468e-002  3.7195393e-003  6.5722018e-002
  9.3859304e-002 -7.7898253e-002 -1.0811034e-001  1.0191169e-002  7.7517193e-002
  8.6584167e-002 -7.0165756e-002 -1.0276551e-001  6.3023430e-003  7.2337316e-002
  6.7628666e-002 -5.7576243e-002 -7.9657429e-002  1.1367355e-003  5.9106720e-002
  2.9717664e-002 -3.2397219e-002 -3.3441271e-002 -9.1944795e-003  3.2645527e-002
  1.0762162e-002 -1.9807706e-002 -1.0333192e-002 -1.4360087e-002  1.9414931e-002
 -8.1933386e-003 -7.2181938e-003  1.2774887e-002 -1.9525694e-002  6.1843349e-003
 -1.2630887e-002 -3.1851723e-003  2.4898663e-002 -1.7839155e-002  8.9543087e-003
  6.3246136e-003 -1.5774685e-002  1.7905844e-003 -1.2673548e-002  2.2184905e-002
  6.3246136e-003 -1.5774685e-002  1.7905844e-003 -1.2673548e-002  2.2184905e-002
  1.5802364e-002 -2.2069441e-002 -9.7634551e-003 -1.0090744e-002  2.8800203e-002
  3.4757865e-002 -3.4658953e-002 -3.2871534e-002 -4.9251366e-003  4.2030799e-002
  5.4543717e-002 -4.2763288e-002 -5.3316417e-002  4.2485081e-003  5.0570602e-002
  6.1818854e-002 -5.0495785e-002 -5.8661250e-002  8.1373336e-003  5.5750478e-002
  5.2341104e-002 -4.4201029e-002 -4.7107211e-002  5.5545299e-003  4.9135180e-002
  4.2033002e-002 -4.2391451e-002 -3.8216367e-002 -1.0363111e-003  4.7210676e-002
  5.2341104e-002 -4.4201029e-002 -4.7107211e-002  5.5545299e-003  4.9135180e-002
  6.1818854e-002 -5.0495785e-002 -5.8661250e-002  8.1373336e-003  5.5750478e-002
  6.1818854e-002 -5.0495785e-002 -5.8661250e-002  8.1373336e-003  5.5750478e-002
  6.1818854e-002 -5.0495785e-002 -5.8661250e-002  8.1373336e-003  5.5750478e-002
  6.1818854e-002 -5.0495785e-002 -5.8661250e-002  8.1373336e-003  5.5750478e-002
  5.6778652e-002 -4.8234050e-002 -5.9230987e-002  3.8679907e-003  4.6365206e-002
  6.6256403e-002 -5.4528807e-002 -7.0785026e-002  6.4507944e-003  5.2980504e-002
  7.5734154e-002 -6.0823563e-002 -8.2339066e-002  9.0335982e-003  5.9595802e-002
  7.4903803e-002 -6.5308741e-002 -8.5002261e-002  5.0255610e-003  6.4286596e-002
  6.8459017e-002 -5.3091065e-002 -7.6994233e-002  5.1447727e-003  5.4415926e-002
  7.1296605e-002 -5.6790541e-002 -7.0215290e-002  1.0720137e-002  6.2365776e-002
